,CID,mol_id,action,CID_id,mol_id_id,id
3259,16666,179806,antagonist,394,1276,2
3260,656668,179806,antagonist,987,1276,2
3261,5282138,179806,antagonist,988,1276,2
3262,5311217,179806,antagonist,990,1276,2
3263,123631,757924,antagonist,103,1298,2
3264,176870,757924,antagonist,223,1298,2
3265,208908,757924,antagonist,675,1298,2
3266,22024915,757924,antagonist,1051,1298,2
3267,5291,339918,antagonist,277,1301,2
3268,1727,186663,antagonist,865,1304,2
3269,4585,10241847,antagonist,113,1305,2
3270,2818,10241847,antagonist,128,1305,2
3271,68617,1783387,antagonist,580,1306,2
3272,4543,178896,antagonist,227,1307,2
3273,4946,178896,antagonist,251,1307,2
3274,2475,178896,antagonist,908,1307,2
3275,1548887,4204216,antagonist,269,1312,2
3276,656668,6625659,antagonist,987,1317,2
3277,4046,386764,antagonist,126,1320,2
3278,25025298,37955,antagonist,1060,1324,2
3279,5566,6980076,antagonist,396,1325,2
3280,5833,177767,antagonist,157,1326,2
3281,4205,5031291,antagonist,132,1328,2
3282,2366,5031291,antagonist,871,1328,2
3283,656668,179758,antagonist,987,1330,2
3284,5282138,179758,antagonist,988,1330,2
3285,16666,3183953,antagonist,394,1339,2
3286,2225,3183953,antagonist,985,1339,2
3287,656668,3183953,antagonist,987,1339,2
3288,5282138,3183953,antagonist,988,1339,2
3289,5311217,3183953,antagonist,990,1339,2
3290,16666,435135,antagonist,394,1340,2
3291,656668,435135,antagonist,987,1340,2
3292,5282138,435135,antagonist,988,1340,2
3293,5311217,435135,antagonist,990,1340,2
3294,16666,2058727,antagonist,394,1341,2
3295,656668,2058727,antagonist,987,1341,2
3296,5282138,2058727,antagonist,988,1341,2
3297,5311217,2058727,antagonist,990,1341,2
3298,4497,307166,antagonist,145,1342,2
3299,5833,307166,antagonist,157,1342,2
3300,444036,307166,antagonist,261,1342,2
3301,443872,307166,antagonist,322,1342,2
3302,3333,307166,antagonist,525,1342,2
3303,68873,307166,antagonist,719,1342,2
3304,44462760,41387220,antagonist,936,1343,2
3305,44462760,35842,antagonist,936,1344,2
3306,216239,297050,antagonist,147,1345,2
3307,216239,2655412,antagonist,147,1346,2
3308,9829523,2655412,antagonist,860,1346,2
3309,25102847,2655412,antagonist,922,1346,2
3310,216239,409573,antagonist,147,1347,2
3311,9829523,409573,antagonist,860,1347,2
3312,216239,189732,antagonist,147,1348,2
3313,5291,189732,antagonist,277,1348,2
3314,3062316,189732,antagonist,673,1348,2
3315,9829523,189732,antagonist,860,1348,2
3316,216239,34085,antagonist,147,1349,2
3317,5291,34085,antagonist,277,1349,2
3318,3062316,34085,antagonist,673,1349,2
3319,644241,34085,antagonist,801,1349,2
3320,9829523,34085,antagonist,860,1349,2
3321,23652731,1325917,antagonist,950,1354,2
3322,5833,35200,antagonist,157,1355,2
3323,5833,338469,antagonist,157,1356,2
3324,27812,296673,antagonist,1043,1357,2
3325,4567,5565888,antagonist,832,1359,2
3326,656668,5565888,antagonist,987,1359,2
3327,119171,5565888,antagonist,989,1359,2
3328,29327,29337303,antagonist,163,1362,2
3329,73303,42314,antagonist,842,1369,2
3330,41867,2645429,antagonist,172,1371,2
3331,4991,1311630,antagonist,232,1372,2
3332,4991,177975,antagonist,232,1373,2
3333,8378,189314,antagonist,176,1377,2
3334,65015,189314,antagonist,897,1377,2
3335,5281040,5353887,antagonist,188,1383,2
3336,5717,5353887,antagonist,236,1383,2
3337,6436135,5353887,antagonist,260,1383,2
3338,4887,5353887,antagonist,727,1383,2
3339,644019,407807,antagonist,954,1386,2
3340,104850,29915,antagonist,835,1387,2
3341,644019,29915,antagonist,954,1387,2
3342,68865,29915,antagonist,1006,1387,2
3343,441314,17648144,antagonist,200,1388,2
3344,441314,31608,antagonist,200,1389,2
3345,564,339834,antagonist,214,1392,2
3346,104865,238636,antagonist,244,1408,2
3347,6918493,238636,antagonist,854,1408,2
3348,16004692,238636,antagonist,941,1408,2
3349,104865,182276,antagonist,244,1409,2
3350,6918493,182276,antagonist,854,1409,2
3351,16004692,182276,antagonist,941,1409,2
3352,16684434,1575004,antagonist,1039,1433,2
3353,5291,553224,antagonist,277,1442,2
3354,5291,189734,antagonist,277,1443,2
3355,9829523,189734,antagonist,860,1443,2
3356,5291,306475,antagonist,277,1444,2
3357,9433,349449,antagonist,657,1453,2
3358,11671467,349449,antagonist,1059,1453,2
3359,71158,1408052,antagonist,300,1459,2
3360,6918365,8176544,antagonist,307,1461,2
3361,6918026,8176544,antagonist,805,1461,2
3362,6451149,8176544,antagonist,952,1461,2
3363,9829523,35483,antagonist,860,1462,2
3364,50294,9663958,antagonist,333,1473,2
3365,50294,189184,antagonist,333,1474,2
3366,3652,7330281,antagonist,757,1477,2
3367,16684434,5668545,antagonist,1039,1479,2
3368,3675,187353,antagonist,371,1481,2
3369,4235,187353,antagonist,622,1481,2
3370,4235,187353,antagonist,622,1481,2
3371,68802,187353,antagonist,994,1481,2
3372,34521,187353,antagonist,995,1481,2
3373,3675,398415,antagonist,371,1482,2
3374,4235,398415,antagonist,622,1482,2
3375,4235,398415,antagonist,622,1482,2
3376,131682,398415,antagonist,866,1482,2
3377,5281071,36176,antagonist,363,1486,2
3378,5281071,1545946,antagonist,363,1487,2
3379,2161,1545946,antagonist,527,1487,2
3380,2161,1694828,antagonist,527,1489,2
3381,60947,190068,antagonist,369,1491,2
3382,60947,306786,antagonist,369,1492,2
3383,119031,36633,antagonist,374,1499,2
3384,119031,35799,antagonist,374,1500,2
3385,119031,36629,antagonist,374,1503,2
3386,119031,456257,antagonist,374,1504,2
3387,5359476,338704,antagonist,377,1521,2
3388,5359476,190013,antagonist,377,1522,2
3389,37542,61991,antagonist,387,1524,2
3390,8271,493134,antagonist,409,1539,2
3391,4763,493134,antagonist,624,1539,2
3392,3608,493134,antagonist,709,1539,2
3393,8271,790532,antagonist,409,1540,2
3394,4763,790532,antagonist,624,1540,2
3395,3608,790532,antagonist,709,1540,2
3396,151171,28418,antagonist,423,1547,2
3397,2471,180332,antagonist,431,1552,2
3398,3488,180332,antagonist,519,1552,2
3399,9915886,31851,antagonist,1038,1554,2
3400,5205,2661757,antagonist,1012,1557,2
3401,5467,2661757,antagonist,1070,1557,2
3402,5288783,340203,antagonist,770,1566,2
3403,2882,36178,antagonist,508,1580,2
3404,6099,31671,antagonist,992,1594,2
3405,2161,307059,antagonist,527,1598,2
3406,4911,3661616,antagonist,531,1603,2
3407,10178705,14971465,antagonist,889,1606,2
3408,10178705,1490399,antagonist,889,1608,2
3409,72281,414669,antagonist,572,1626,2
3410,9853053,414669,antagonist,916,1626,2
3411,3899,988305,antagonist,574,1628,2
3412,54385,3901028,antagonist,581,1632,2
3413,261004,35632,antagonist,620,1646,2
3414,259331,409875,antagonist,634,1649,2
3415,259331,1790878,antagonist,634,1650,2
3416,3950,12274941,antagonist,643,1653,2
3417,5362391,533326,antagonist,644,1654,2
3418,2449,533326,antagonist,887,1654,2
3419,6914273,337722,antagonist,654,1657,2
3420,3062316,181944,antagonist,673,1660,2
3421,208908,553282,antagonist,675,1667,2
3422,16133751,28344,antagonist,686,1670,2
3423,4887,33836,antagonist,727,1677,2
3424,9458,189180,antagonist,911,1679,2
3425,3652,8099652,antagonist,757,1688,2
3426,68865,8977866,antagonist,1006,1689,2
3427,24958200,1017423,antagonist,1052,1693,2
3428,9931954,1017423,antagonist,1065,1693,2
3429,2993,1184320,antagonist,778,1697,2
3430,5361,182771,antagonist,784,1698,2
3431,3002977,1262811,antagonist,786,1699,2
3432,285033,313659,antagonist,800,1701,2
3433,11707110,188569,antagonist,935,1704,2
3434,65781,25573148,antagonist,819,1705,2
3435,9875401,182841,antagonist,846,1713,2
3436,57379345,2454168,antagonist,955,1725,2
3437,25102847,307196,antagonist,922,1726,2
3438,9924495,183281,antagonist,926,1727,2
3439,10077130,339677,antagonist,949,1732,2
3440,44631912,456427,antagonist,1050,1736,2
3441,44631912,36623,antagonist,1050,1737,2
3442,6099,642526,antagonist,992,1747,2
3443,9811834,34758,antagonist,1009,1750,2
3444,443130,28738,antagonist,1015,1751,2
3445,443130,561722,antagonist,1015,1752,2
3446,7547,49240383,antagonist,1027,1754,2
3447,16684434,1923221,antagonist,1039,1757,2
3448,24958200,6688130,antagonist,1052,1760,2
3449,9931954,6688130,antagonist,1065,1760,2
3450,25025298,27497159,antagonist,1060,1818,2
3451,9931954,29788060,antagonist,1065,1824,2
3452,28417,183422,modulator,723,1082,13
3453,9651,755648,modulator,308,1093,13
3454,9651,496607,modulator,308,1094,13
3455,9651,32017,modulator,308,1095,13
3456,9651,1458110,modulator,308,1096,13
3457,9651,177898,modulator,308,1097,13
3458,9651,177926,modulator,308,1098,13
3459,9651,1458118,modulator,308,1099,13
3460,9651,6688136,modulator,308,1100,13
3461,9651,12053839,modulator,308,1101,13
3462,9651,1458124,modulator,308,1102,13
3463,9651,1458126,modulator,308,1103,13
3464,110634,189703,modulator,416,1160,13
3465,110634,1311544,modulator,416,1161,13
3466,216326,291988,modulator,191,1173,13
3467,129228,758110,modulator,836,1213,13
3468,3005573,31234,modulator,226,1233,13
3469,9046,31234,modulator,782,1233,13
3470,216416,31234,modulator,837,1233,13
3471,644019,29915,modulator,954,1387,13
3472,39912,339834,modulator,979,1392,13
3473,1548887,190230,modulator,269,1431,13
3474,3955,190188,modulator,400,1536,13
3475,16678941,180332,modulator,1001,1552,13
3476,644019,31851,modulator,954,1554,13
3477,3488,3127176,modulator,519,1586,13
3478,54675783,307043,modulator,520,1589,13
3479,54675783,33793,modulator,520,1591,13
3480,54675783,561666,modulator,520,1592,13
3481,54675783,181242,modulator,520,1593,13
3482,3672,179367,modulator,542,1610,13
3483,39912,179367,modulator,979,1610,13
3484,39912,736251,modulator,979,1611,13
3485,28417,16589056,modulator,723,1676,13
3486,68870,183281,modulator,1007,1727,13
3487,644019,992687,modulator,954,1734,13
3488,4205,36433,binder,132,1085,7
3489,3964,36433,binder,152,1085,7
3490,4058,36433,binder,177,1085,7
3491,2170,31631,binder,230,1106,7
3492,2170,386422,binder,230,1107,7
3493,2170,386424,binder,230,1108,7
3494,2170,905393,binder,230,1109,7
3495,2170,182916,binder,230,1110,7
3496,2170,1470364,binder,230,1111,7
3497,2170,31635,binder,230,1112,7
3498,2170,455946,binder,230,1113,7
3499,2170,182925,binder,230,1114,7
3500,2170,2388693,binder,230,1115,7
3501,2170,1857126,binder,230,1116,7
3502,2170,193783776,binder,230,1117,7
3503,2170,31637,binder,230,1118,7
3504,2170,1754749,binder,230,1119,7
3505,2170,2197001,binder,230,1120,7
3506,2170,7861736,binder,230,1121,7
3507,54746,178200,binder,56,1123,7
3508,2160,178200,binder,106,1123,7
3509,4205,178200,binder,132,1123,7
3510,3964,178200,binder,152,1123,7
3511,5584,178200,binder,341,1123,7
3512,2160,452073,binder,106,1128,7
3513,4205,189258,binder,132,1129,7
3514,3964,189258,binder,152,1129,7
3515,2160,338028,binder,106,1130,7
3516,3696,338028,binder,180,1130,7
3517,4011,338028,binder,463,1130,7
3518,2995,338028,binder,610,1130,7
3519,3964,32324,binder,152,1134,7
3520,4058,32324,binder,177,1134,7
3521,5584,32324,binder,341,1134,7
3522,2771,34451,binder,35,1135,7
3523,3964,34451,binder,152,1135,7
3524,4058,34451,binder,177,1135,7
3525,5584,34451,binder,341,1135,7
3526,54746,29371,binder,56,1138,7
3527,2160,29371,binder,106,1138,7
3528,4205,29371,binder,132,1138,7
3529,5584,29371,binder,341,1138,7
3530,3964,177990,binder,152,1159,7
3531,4058,177990,binder,177,1159,7
3532,5584,177990,binder,341,1159,7
3533,439260,292335,binder,130,1165,7
3534,2771,433201,binder,35,1174,7
3535,54746,433201,binder,56,1174,7
3536,4205,433201,binder,132,1174,7
3537,4205,433201,binder,132,1174,7
3538,3964,433201,binder,152,1174,7
3539,54746,177807,binder,56,1175,7
3540,4205,177807,binder,132,1175,7
3541,6082,177807,binder,338,1175,7
3542,2771,510296,binder,35,1179,7
3543,3964,510296,binder,152,1179,7
3544,2160,177772,binder,106,1180,7
3545,3964,177772,binder,152,1180,7
3546,5584,177772,binder,341,1180,7
3547,2160,219679,binder,106,1181,7
3548,3964,219679,binder,152,1181,7
3549,4184,307420,binder,830,1182,7
3550,3964,189928,binder,152,1183,7
3551,681,189928,binder,497,1183,7
3552,2995,189928,binder,610,1183,7
3553,3964,177774,binder,152,1184,7
3554,4205,475198,binder,132,1185,7
3555,4184,475198,binder,830,1185,7
3556,4205,1857143,binder,132,1186,7
3557,3964,1857143,binder,152,1186,7
3558,681,1857143,binder,497,1186,7
3559,3475,1374919,binder,589,1193,7
3560,148124,3511138,binder,668,1204,7
3561,54841,553260,binder,83,1217,7
3562,4205,553260,binder,132,1217,7
3563,3964,553260,binder,152,1217,7
3564,2170,553260,binder,230,1217,7
3565,4184,553260,binder,830,1217,7
3566,4205,181432,binder,132,1218,7
3567,3696,181432,binder,180,1218,7
3568,4011,181432,binder,463,1218,7
3569,2995,181432,binder,610,1218,7
3570,4011,36431,binder,463,1219,7
3571,4205,30397,binder,132,1220,7
3572,3964,30397,binder,152,1220,7
3573,3696,30397,binder,180,1220,7
3574,5584,30397,binder,341,1220,7
3575,4184,30397,binder,830,1220,7
3576,4205,32049,binder,132,1221,7
3577,3964,32049,binder,152,1221,7
3578,3964,32049,binder,152,1221,7
3579,3696,32049,binder,180,1221,7
3580,5584,32049,binder,341,1221,7
3581,4184,32049,binder,830,1221,7
3582,3964,927342,binder,152,1222,7
3583,4184,927342,binder,830,1222,7
3584,3964,291946,binder,152,1223,7
3585,3964,681914,binder,152,1224,7
3586,5584,681914,binder,341,1224,7
3587,3964,1162924,binder,152,1225,7
3588,3696,1162924,binder,180,1225,7
3589,4543,1162924,binder,227,1225,7
3590,667468,1162924,binder,604,1225,7
3591,4184,1162924,binder,830,1225,7
3592,3964,178196,binder,152,1226,7
3593,4893,178196,binder,179,1226,7
3594,2995,178196,binder,610,1226,7
3595,3964,178198,binder,152,1227,7
3596,4893,178198,binder,179,1227,7
3597,3517,178198,binder,283,1227,7
3598,4636,178198,binder,464,1227,7
3599,3519,178198,binder,521,1227,7
3600,2995,178198,binder,610,1227,7
3601,4205,178194,binder,132,1228,7
3602,3964,178194,binder,152,1228,7
3603,2995,178194,binder,610,1228,7
3604,3964,61970253,binder,152,1229,7
3605,4058,61970253,binder,177,1229,7
3606,5584,61970253,binder,341,1229,7
3607,3964,177988,binder,152,1230,7
3608,4058,177988,binder,177,1230,7
3609,5584,177988,binder,341,1230,7
3610,3823,178628,binder,528,1236,7
3611,3964,184088,binder,152,1249,7
3612,4054,219920,binder,536,1262,7
3613,13109,35652,binder,129,1270,7
3614,3033968,35652,binder,885,1270,7
3615,9854073,11230445,binder,890,1282,7
3616,2160,10241847,binder,106,1305,7
3617,3964,10241847,binder,152,1305,7
3618,2170,10241847,binder,230,1305,7
3619,667468,10241847,binder,604,1305,7
3620,4184,10241847,binder,830,1305,7
3621,4543,1783387,binder,227,1306,7
3622,2160,178896,binder,106,1307,7
3623,5584,178896,binder,341,1307,7
3624,441350,37127,binder,362,1323,7
3625,5833,296673,binder,157,1357,7
3626,9854073,32015,binder,890,1399,7
3627,2749,219942,binder,631,1490,7
3628,33887,219942,binder,739,1490,7
3629,6058,338288,binder,408,1538,7
3630,3672,46854681,binder,542,1612,7
3631,39912,46854681,binder,979,1612,7
3632,936,1017423,binder,773,1693,7
3633,68165256,307070,binder,1062,1799,7
3634,3958,31631,positive modulator,13,1106,3
3635,5391,31631,positive modulator,45,1106,3
3636,5284627,31631,positive modulator,71,1106,3
3637,667484,31631,positive modulator,84,1106,3
3638,969472,31631,positive modulator,150,1106,3
3639,71158,31631,positive modulator,300,1106,3
3640,4616,31631,positive modulator,403,1106,3
3641,5556,31631,positive modulator,438,1106,3
3642,3373,31631,positive modulator,642,1106,3
3643,5311454,31631,positive modulator,970,1106,3
3644,3958,386422,positive modulator,13,1107,3
3645,5391,386422,positive modulator,45,1107,3
3646,5284627,386422,positive modulator,71,1107,3
3647,667484,386422,positive modulator,84,1107,3
3648,969472,386422,positive modulator,150,1107,3
3649,71158,386422,positive modulator,300,1107,3
3650,4616,386422,positive modulator,403,1107,3
3651,5556,386422,positive modulator,438,1107,3
3652,3373,386422,positive modulator,642,1107,3
3653,5311454,386422,positive modulator,970,1107,3
3654,3958,386424,positive modulator,13,1108,3
3655,5391,386424,positive modulator,45,1108,3
3656,5284627,386424,positive modulator,71,1108,3
3657,667484,386424,positive modulator,84,1108,3
3658,969472,386424,positive modulator,150,1108,3
3659,71158,386424,positive modulator,300,1108,3
3660,4616,386424,positive modulator,403,1108,3
3661,5556,386424,positive modulator,438,1108,3
3662,3373,386424,positive modulator,642,1108,3
3663,5311454,386424,positive modulator,970,1108,3
3664,3958,905393,positive modulator,13,1109,3
3665,5391,905393,positive modulator,45,1109,3
3666,5284627,905393,positive modulator,71,1109,3
3667,667484,905393,positive modulator,84,1109,3
3668,969472,905393,positive modulator,150,1109,3
3669,71158,905393,positive modulator,300,1109,3
3670,4616,905393,positive modulator,403,1109,3
3671,5556,905393,positive modulator,438,1109,3
3672,3373,905393,positive modulator,642,1109,3
3673,5311454,905393,positive modulator,970,1109,3
3674,3958,182916,positive modulator,13,1110,3
3675,5391,182916,positive modulator,45,1110,3
3676,5284627,182916,positive modulator,71,1110,3
3677,667484,182916,positive modulator,84,1110,3
3678,969472,182916,positive modulator,150,1110,3
3679,71158,182916,positive modulator,300,1110,3
3680,4616,182916,positive modulator,403,1110,3
3681,5556,182916,positive modulator,438,1110,3
3682,3373,182916,positive modulator,642,1110,3
3683,5311454,182916,positive modulator,970,1110,3
3684,3958,1470364,positive modulator,13,1111,3
3685,5391,1470364,positive modulator,45,1111,3
3686,5284627,1470364,positive modulator,71,1111,3
3687,667484,1470364,positive modulator,84,1111,3
3688,969472,1470364,positive modulator,150,1111,3
3689,71158,1470364,positive modulator,300,1111,3
3690,4616,1470364,positive modulator,403,1111,3
3691,5556,1470364,positive modulator,438,1111,3
3692,3373,1470364,positive modulator,642,1111,3
3693,5311454,1470364,positive modulator,970,1111,3
3694,3958,31635,positive modulator,13,1112,3
3695,5391,31635,positive modulator,45,1112,3
3696,5284627,31635,positive modulator,71,1112,3
3697,667484,31635,positive modulator,84,1112,3
3698,969472,31635,positive modulator,150,1112,3
3699,71158,31635,positive modulator,300,1112,3
3700,4616,31635,positive modulator,403,1112,3
3701,5556,31635,positive modulator,438,1112,3
3702,3373,31635,positive modulator,642,1112,3
3703,5311454,31635,positive modulator,970,1112,3
3704,3958,455946,positive modulator,13,1113,3
3705,5391,455946,positive modulator,45,1113,3
3706,5284627,455946,positive modulator,71,1113,3
3707,667484,455946,positive modulator,84,1113,3
3708,969472,455946,positive modulator,150,1113,3
3709,71158,455946,positive modulator,300,1113,3
3710,4616,455946,positive modulator,403,1113,3
3711,5556,455946,positive modulator,438,1113,3
3712,3373,455946,positive modulator,642,1113,3
3713,5311454,455946,positive modulator,970,1113,3
3714,3958,182925,positive modulator,13,1114,3
3715,5391,182925,positive modulator,45,1114,3
3716,5284627,182925,positive modulator,71,1114,3
3717,667484,182925,positive modulator,84,1114,3
3718,969472,182925,positive modulator,150,1114,3
3719,71158,182925,positive modulator,300,1114,3
3720,4616,182925,positive modulator,403,1114,3
3721,5556,182925,positive modulator,438,1114,3
3722,3373,182925,positive modulator,642,1114,3
3723,5311454,182925,positive modulator,970,1114,3
3724,3958,2388693,positive modulator,13,1115,3
3725,5391,2388693,positive modulator,45,1115,3
3726,5284627,2388693,positive modulator,71,1115,3
3727,667484,2388693,positive modulator,84,1115,3
3728,969472,2388693,positive modulator,150,1115,3
3729,71158,2388693,positive modulator,300,1115,3
3730,4616,2388693,positive modulator,403,1115,3
3731,5556,2388693,positive modulator,438,1115,3
3732,3373,2388693,positive modulator,642,1115,3
3733,5311454,2388693,positive modulator,970,1115,3
3734,3958,1857126,positive modulator,13,1116,3
3735,5391,1857126,positive modulator,45,1116,3
3736,5284627,1857126,positive modulator,71,1116,3
3737,667484,1857126,positive modulator,84,1116,3
3738,969472,1857126,positive modulator,150,1116,3
3739,71158,1857126,positive modulator,300,1116,3
3740,4616,1857126,positive modulator,403,1116,3
3741,5556,1857126,positive modulator,438,1116,3
3742,3373,1857126,positive modulator,642,1116,3
3743,5311454,1857126,positive modulator,970,1116,3
3744,3958,193783776,positive modulator,13,1117,3
3745,5391,193783776,positive modulator,45,1117,3
3746,5284627,193783776,positive modulator,71,1117,3
3747,667484,193783776,positive modulator,84,1117,3
3748,969472,193783776,positive modulator,150,1117,3
3749,71158,193783776,positive modulator,300,1117,3
3750,4616,193783776,positive modulator,403,1117,3
3751,5556,193783776,positive modulator,438,1117,3
3752,3373,193783776,positive modulator,642,1117,3
3753,5311454,193783776,positive modulator,970,1117,3
3754,3958,31637,positive modulator,13,1118,3
3755,5391,31637,positive modulator,45,1118,3
3756,5284627,31637,positive modulator,71,1118,3
3757,667484,31637,positive modulator,84,1118,3
3758,969472,31637,positive modulator,150,1118,3
3759,71158,31637,positive modulator,300,1118,3
3760,4616,31637,positive modulator,403,1118,3
3761,5556,31637,positive modulator,438,1118,3
3762,3373,31637,positive modulator,642,1118,3
3763,5311454,31637,positive modulator,970,1118,3
3764,3958,1754749,positive modulator,13,1119,3
3765,5391,1754749,positive modulator,45,1119,3
3766,5284627,1754749,positive modulator,71,1119,3
3767,667484,1754749,positive modulator,84,1119,3
3768,969472,1754749,positive modulator,150,1119,3
3769,71158,1754749,positive modulator,300,1119,3
3770,4616,1754749,positive modulator,403,1119,3
3771,5556,1754749,positive modulator,438,1119,3
3772,3373,1754749,positive modulator,642,1119,3
3773,5311454,1754749,positive modulator,970,1119,3
3774,3958,2197001,positive modulator,13,1120,3
3775,5391,2197001,positive modulator,45,1120,3
3776,5284627,2197001,positive modulator,71,1120,3
3777,667484,2197001,positive modulator,84,1120,3
3778,969472,2197001,positive modulator,150,1120,3
3779,71158,2197001,positive modulator,300,1120,3
3780,4616,2197001,positive modulator,403,1120,3
3781,5556,2197001,positive modulator,438,1120,3
3782,3373,2197001,positive modulator,642,1120,3
3783,5311454,2197001,positive modulator,970,1120,3
3784,3958,7861736,positive modulator,13,1121,3
3785,5391,7861736,positive modulator,45,1121,3
3786,5284627,7861736,positive modulator,71,1121,3
3787,667484,7861736,positive modulator,84,1121,3
3788,969472,7861736,positive modulator,150,1121,3
3789,71158,7861736,positive modulator,300,1121,3
3790,4616,7861736,positive modulator,403,1121,3
3791,5556,7861736,positive modulator,438,1121,3
3792,3373,7861736,positive modulator,642,1121,3
3793,5311454,7861736,positive modulator,970,1121,3
3794,5391,31631,potentiator,45,1106,8
3795,969472,31631,potentiator,150,1106,8
3796,5732,31631,potentiator,160,1106,8
3797,37632,31631,potentiator,233,1106,8
3798,4616,31631,potentiator,403,1106,8
3799,8271,31631,potentiator,409,1106,8
3800,5556,31631,potentiator,438,1106,8
3801,4763,31631,potentiator,624,1106,8
3802,5735,31631,potentiator,636,1106,8
3803,3608,31631,potentiator,709,1106,8
3804,4506,31631,potentiator,746,1106,8
3805,5391,386422,potentiator,45,1107,8
3806,37632,386422,potentiator,233,1107,8
3807,4616,386422,potentiator,403,1107,8
3808,8271,386422,potentiator,409,1107,8
3809,5556,386422,potentiator,438,1107,8
3810,5735,386422,potentiator,636,1107,8
3811,3608,386422,potentiator,709,1107,8
3812,4506,386422,potentiator,746,1107,8
3813,5391,386424,potentiator,45,1108,8
3814,37632,386424,potentiator,233,1108,8
3815,4616,386424,potentiator,403,1108,8
3816,8271,386424,potentiator,409,1108,8
3817,5556,386424,potentiator,438,1108,8
3818,5735,386424,potentiator,636,1108,8
3819,3608,386424,potentiator,709,1108,8
3820,4506,386424,potentiator,746,1108,8
3821,5391,905393,potentiator,45,1109,8
3822,4616,905393,potentiator,403,1109,8
3823,8271,905393,potentiator,409,1109,8
3824,5556,905393,potentiator,438,1109,8
3825,3608,905393,potentiator,709,1109,8
3826,4506,905393,potentiator,746,1109,8
3827,5391,182916,potentiator,45,1110,8
3828,37632,182916,potentiator,233,1110,8
3829,4616,182916,potentiator,403,1110,8
3830,8271,182916,potentiator,409,1110,8
3831,5556,182916,potentiator,438,1110,8
3832,5735,182916,potentiator,636,1110,8
3833,3608,182916,potentiator,709,1110,8
3834,4506,182916,potentiator,746,1110,8
3835,5391,1470364,potentiator,45,1111,8
3836,4616,1470364,potentiator,403,1111,8
3837,8271,1470364,potentiator,409,1111,8
3838,5556,1470364,potentiator,438,1111,8
3839,3608,1470364,potentiator,709,1111,8
3840,4506,1470364,potentiator,746,1111,8
3841,5391,31635,potentiator,45,1112,8
3842,37632,31635,potentiator,233,1112,8
3843,4616,31635,potentiator,403,1112,8
3844,5556,31635,potentiator,438,1112,8
3845,4506,31635,potentiator,746,1112,8
3846,5391,455946,potentiator,45,1113,8
3847,37632,455946,potentiator,233,1113,8
3848,4616,455946,potentiator,403,1113,8
3849,5556,455946,potentiator,438,1113,8
3850,4506,455946,potentiator,746,1113,8
3851,5391,182925,potentiator,45,1114,8
3852,37632,182925,potentiator,233,1114,8
3853,4616,182925,potentiator,403,1114,8
3854,5556,182925,potentiator,438,1114,8
3855,4506,182925,potentiator,746,1114,8
3856,5391,2388693,potentiator,45,1115,8
3857,37632,2388693,potentiator,233,1115,8
3858,4616,2388693,potentiator,403,1115,8
3859,5556,2388693,potentiator,438,1115,8
3860,4506,2388693,potentiator,746,1115,8
3861,5391,1857126,potentiator,45,1116,8
3862,37632,1857126,potentiator,233,1116,8
3863,4616,1857126,potentiator,403,1116,8
3864,5556,1857126,potentiator,438,1116,8
3865,4506,1857126,potentiator,746,1116,8
3866,5391,193783776,potentiator,45,1117,8
3867,37632,193783776,potentiator,233,1117,8
3868,4616,193783776,potentiator,403,1117,8
3869,5556,193783776,potentiator,438,1117,8
3870,4506,193783776,potentiator,746,1117,8
3871,5391,31637,potentiator,45,1118,8
3872,37632,31637,potentiator,233,1118,8
3873,4616,31637,potentiator,403,1118,8
3874,5556,31637,potentiator,438,1118,8
3875,4506,31637,potentiator,746,1118,8
3876,5391,1754749,potentiator,45,1119,8
3877,37632,1754749,potentiator,233,1119,8
3878,4616,1754749,potentiator,403,1119,8
3879,5556,1754749,potentiator,438,1119,8
3880,4506,1754749,potentiator,746,1119,8
3881,5391,2197001,potentiator,45,1120,8
3882,37632,2197001,potentiator,233,1120,8
3883,4616,2197001,potentiator,403,1120,8
3884,5556,2197001,potentiator,438,1120,8
3885,4506,2197001,potentiator,746,1120,8
3886,5391,7861736,potentiator,45,1121,8
3887,4616,7861736,potentiator,403,1121,8
3888,5556,7861736,potentiator,438,1121,8
3889,4506,7861736,potentiator,746,1121,8
3890,5391,182911,potentiator,45,1197,8
3891,37632,182911,potentiator,233,1197,8
3892,4616,182911,potentiator,403,1197,8
3893,5556,182911,potentiator,438,1197,8
3894,4506,182911,potentiator,746,1197,8
3895,5391,456428,potentiator,45,1198,8
3896,37632,456428,potentiator,233,1198,8
3897,4616,456428,potentiator,403,1198,8
3898,5556,456428,potentiator,438,1198,8
3899,4506,456428,potentiator,746,1198,8
3900,6509979,182628,potentiator,115,1316,8
3901,2022,59524,potentiator,375,1519,8
3902,16220172,180332,potentiator,914,1552,8
3903,3033825,37208,potentiator,455,1569,8
3904,644019,3342792,potentiator,954,1735,8
3905,9930049,184039,blocker,845,1127,11
3906,54841,20372905,blocker,83,1133,11
3907,9930049,487738,blocker,845,1162,11
3908,4184,189928,blocker,830,1183,11
3909,5503,1088445,blocker,401,1191,11
3910,3488,1088445,blocker,519,1191,11
3911,5503,1374919,blocker,401,1193,11
3912,3488,1374919,blocker,519,1193,11
3913,5467,181432,blocker,1070,1218,11
3914,5467,927342,blocker,1070,1222,11
3915,4008,300417,blocker,991,1245,11
